name,B cells,Monocytes,NK cells,T cells
T cells_PB1,0.024665311256333665,0.35444352746812324,0.06268252893479453,0.5582086323407486
B cells_PB2,0.8251649553053962,0.11163434586159211,0.0,0.06320069883301165
T cells_PB3,0.023553487469988706,0.22089818468757808,0.00841358831663228,0.7471347395258009
Monocytes_PB4,0.05664887001136435,0.6449686859730182,0.01332599045056212,0.2850564535650552
T cells_PB5,0.10931796083477127,0.33775061953479524,0.11592017128279267,0.43701124834764077
T cells_PB6,0.08446962046118454,0.3658642360814988,0.09988364338974913,0.4497825000675675
Monocytes_PB7,0.1550993548444416,0.2123446801959264,0.12764536143700303,0.5049106035226291
T cells_PB8,0.0,0.12250488946408232,0.05002721002815614,0.8274679005077615
Monocytes_PB9,0.09653166346037573,0.6205590897366745,0.0,0.2829092468029498
B cells_PB10,0.5904820358581289,0.20827400305139462,0.0,0.2012439610904765
NK cells_PB11,0.14054769378306278,0.38012696686321373,0.0,0.47932533935372346
NK cells_PB12,0.0,0.04975047237273467,0.8415122017728957,0.10873732585436967
NK cells_PB13,0.0,0.14472191225165956,0.6497799335068516,0.20549815424148887
Monocytes_PB14,0.1218476218021513,0.3669396603823328,0.05296101901693933,0.45825169879857647
NK cells_PB15,0.13375942376408043,0.3471789227086087,0.05568210693038726,0.4633795465969237
B cells_PB16,0.08080825594412044,0.32501258033688585,0.13104118924846422,0.46313797447052946
NK cells_PB17,0.07671397823453381,0.35560852759671496,0.10855021881038492,0.4591272753583662
Monocytes_PB18,0.028670736031172005,0.5900697107043306,0.0026666368982590518,0.3785929163662383
B cells_PB19,0.22779142124881344,0.3253259843786262,0.04119460708694442,0.40568798728561595
NK cells_PB20,0.08758323287733363,0.33846903731843003,0.13861698386719495,0.4353307459370413
B cells_PB21,0.3633605213130958,0.2576131927000437,0.051230681377196254,0.3277956046096642
T cells_PB22,0.09650889181688299,0.3682980526819626,0.0839274642217044,0.45126559127945004
T cells_PB23,0.14757566529838237,0.27230087816104454,0.0698963240262235,0.5102271325143496
Monocytes_PB24,0.017859215216785112,0.48870247812267736,0.04472078319814544,0.44871752346239213
T cells_PB25,0.11564072238094926,0.2807664072068521,0.031133961974200517,0.5724589084379982
T cells_PB26,0.0,0.20449968077216968,0.029676624326020744,0.7658236949018096
NK cells_PB27,0.08327321644796168,0.32125627940291807,0.08054478411955177,0.5149257200295684
Monocytes_PB28,0.039942269726678616,0.5865348232534324,0.016307329677052004,0.3572155773428369
Monocytes_PB29,0.03864329119855309,0.6223961612912593,0.0,0.33896054751018767
Monocytes_PB30,0.12742553577755664,0.20146989240756236,0.16611660487680402,0.5049879669380768
NK cells_PB31,0.0,0.2507697049885928,0.38616027798542135,0.3630700170259859
T cells_PB32,0.10087412894761151,0.4318130942929499,0.024158583637576215,0.4431541931218624
T cells_PB33,0.1090851100008541,0.43827984038232076,0.07426651663981818,0.37836853297700695
T cells_PB34,0.0,0.04992486575601892,0.1216521506964474,0.8284229835475336
T cells_PB35,0.0,0.10553349849001589,0.08304256991325266,0.8114239315967314
B cells_PB36,0.6367232580330612,0.1786136166417423,0.0001349457472535237,0.18452817957794276
NK cells_PB37,0.11825242754036477,0.280970903841366,0.14735961789846855,0.45341705071980065
Monocytes_PB38,0.11739023211312273,0.25960002623961365,0.1132936929909751,0.5097160486562886
B cells_PB39,0.5328899595972052,0.15741314911692944,0.05066039452067117,0.25903649676519425
