,B cells,Monocytes,NK cells,T cells
Monocytes_PB108,0.0,0.7298531814540327,0.1331446854511188,0.13700213309484852
T cells_PB109,0.15502443182902007,0.31623514112526646,0.26210070480503683,0.2666397222406766
B cells_PB110,0.028874311770416893,0.34148207984389245,0.32960044024879426,0.30004316813689635
NK cells_PB111,0.09027902771236043,0.3094371333594314,0.36424841932223695,0.23603541960597121
NK cells_PB112,0.1663679892874136,0.3710748737131178,0.25287137842285046,0.20968575857661828
Monocytes_PB113,0.026907258901264355,0.8514843139957751,0.03335658254693696,0.08825184455602363
B cells_PB114,0.6302653052077766,0.09583615906438331,0.17245910713316248,0.10143942859467757
T cells_PB115,0.009879682342877744,0.2314172188107469,0.2587440807243712,0.49995901812200416
T cells_PB116,0.012809332130189347,0.12103399527751409,0.16972326847756022,0.6964334041147363
NK cells_PB117,0.023020904106187113,0.10816556001535994,0.6742695938902675,0.19454394198818548
T cells_PB118,0.14334065783229172,0.3468575367128959,0.2920511766532137,0.21775062880159882
T cells_PB119,0.032293751853856884,0.09833816422534425,0.14874667297388158,0.7206214109469175
Monocytes_PB120,0.0005657716315253058,0.560520336323339,0.2908465015254856,0.14806739051965007
NK cells_PB121,0.026298602263417133,0.14765778608610425,0.6363994530486666,0.1896441586018121
Monocytes_PB122,0.004205511290455168,0.8096062505423446,0.1121950921560616,0.07399314601113866
T cells_PB123,0.13792551211289927,0.31421111644942035,0.25721314155418445,0.2906502298834958
Monocytes_PB124,0.15975348231241376,0.22370943981236982,0.3560891886710409,0.26044788920417544
NK cells_PB125,0.09682625985176421,0.3261110835749642,0.33163746669016575,0.2454251898831059
Monocytes_PB126,0.030361554292459517,0.5023241989130784,0.2624220665439997,0.20489218025046224
B cells_PB127,0.6241534872253268,0.11561667133617753,0.1738479566848105,0.08638188475368512
NK cells_PB128,0.01941576992633473,0.12323215430634894,0.7271417877106223,0.13021028805669405
T cells_PB129,0.17857122862211083,0.34185977704616066,0.3543785374271429,0.12519045690458558
NK cells_PB130,0.02876225725758428,0.24604418726269442,0.483900586174703,0.2412929693050183
Monocytes_PB131,0.033855384869255094,0.49353873001961684,0.2625418355590982,0.21006404955202992
Monocytes_PB132,0.14049915726802514,0.3275503430571782,0.285904906985888,0.24604559268890866
Monocytes_PB133,0.17540701481210008,0.2282311209178899,0.34822754086470153,0.24813432340530844
NK cells_PB134,0.1485237210017668,0.2563924918353527,0.407165803926601,0.18791798323627945
B cells_PB135,0.7589029702390522,0.06736270426127403,0.0923221155272554,0.0814122099724185
