name,B cells,Monocytes,NK cells,T cells
Monocytes_PB305,0.09684186842373596,0.8019781854709656,0.0943400277025475,0.006839918402750784
B cells_PB306,0.8598623617728152,0.04715701326810792,0.02787328188883794,0.06510734307023895
NK cells_PB307,0.0439812677786847,0.17976187335313384,0.5689444402849232,0.20731241858325836
Monocytes_PB308,0.1512007137517918,0.4438102873511315,0.26360801494515523,0.14138098395192134
NK cells_PB309,0.0,0.06739568604408822,0.838380684177644,0.09422362977826786
Monocytes_PB310,0.14648667740002314,0.3943488376041702,0.27715348443414034,0.1820110005616664
B cells_PB311,0.2770907874939859,0.22968613209433836,0.23473524014486177,0.25848784026681393
B cells_PB312,0.11744901143831533,0.37199661879800194,0.3448393754881649,0.16571499427551797
NK cells_PB313,0.10881379374739504,0.4251479954152612,0.12809611997536466,0.33794209086197907
B cells_PB314,0.82429630484562,0.041870851623614584,0.08344256340252638,0.05039028012823892
Monocytes_PB315,0.03560194111154653,0.8960264286242317,0.023592133749151846,0.04477949651506995
T cells_PB316,0.10986449281072447,0.14731642665916453,0.2358499904035373,0.5069690901265737
NK cells_PB317,0.06517477189465365,0.18219790341163708,0.49238781858013353,0.2602395061135759
