name,B cells,DC,HSC,Monocytes,NK cells,T cells
Monocytes_PB163,0.10946011453148713,0.35199753889976254,0.015559438793103748,0.441156783885985,0.0,0.08182612388966147
B cells_PB164,0.4214914224342959,0.5655045102657447,0.0,8.74249190381425e-05,0.0129166423809213,0.0
B cells_PB165,0.1541344089518235,0.17702229874224917,0.010024408908998493,0.22985888706815927,0.0338181481663873,0.3951418481623824
DC_PB166,0.09773444083992025,0.9022655591600797,0.0,0.0,0.0,0.0
NK cells_PB167,0.02034918857801912,0.1883587533370442,0.04044958170927673,0.12531166680174183,0.39696558807941157,0.22856522149450656
B cells_PB168,0.21935688284884264,0.03364605456697111,0.021362946579027296,0.37297339973467714,0.0,0.35266071627048184
NK cells_PB169,0.13843825534981058,0.19128241573589091,0.01353529598867522,0.21756760047687207,0.10175431436001449,0.3374221180887367
Monocytes_PB170,0.05930493213924368,0.20807841104008015,0.033692716625225064,0.5535685781626002,0.0,0.1453553620328509
DC_PB171,0.11891252173019565,0.8587102298835896,0.0,0.022377248386214674,0.0,0.0
B cells_PB172,0.21581460615326511,0.3544717802916776,0.04182243983174111,0.22055324027817877,0.03993203181633132,0.12740590162880605
B cells_PB173,0.603250838815302,0.12866031478013293,0.0,0.0677233043402104,0.06291951289428736,0.13744602917006724
HSC_PB174,0.07046944050464343,0.3959085236730768,0.3659927685527307,0.11511227859030349,0.030212418673728026,0.022304570005517572
T cells_PB175,0.09251505514008718,0.2775922696913471,0.019450218665080152,0.2934332411789734,0.0315083972543549,0.2855008180701573
B cells_PB176,0.2336997904452428,0.27838809436316975,0.0,0.3069773006167363,0.0,0.18093481457485122
HSC_PB177,0.0,0.10326105343810799,0.7625760194251671,0.10488909793209451,0.029273829204630442,0.0
T cells_PB178,0.06677040982606929,0.2573581820754794,0.08938533915784842,0.33678556468235965,0.1000911280619139,0.1496093761963294
Monocytes_PB179,0.09570710897939161,0.05888918275070961,0.0310148233595146,0.8143888849103842,0.0,0.0
B cells_PB180,0.3227464881174005,0.33010702694239685,0.0,0.1343063664201242,0.0,0.21284011852007842
HSC_PB181,0.0,0.19451273025444032,0.45595737278834925,0.21809115134088494,0.09828355672375119,0.03315518889257412
T cells_PB182,0.1989637564274273,0.3255731100491881,0.009348098015307187,0.46611503550807754,0.0,0.0
HSC_PB183,0.0,0.13691953101615967,0.7787017378395465,0.05423554549172392,0.030143185652569803,0.0
T cells_PB184,0.12849138107312874,0.11249952168190656,0.03243992317233888,0.19249264856904388,0.0007265380086399732,0.5333499874949421
HSC_PB185,0.0,0.16086962016311962,0.2431282436548615,0.2978688441764907,0.09859752175222015,0.19953577025330807
B cells_PB186,0.6994569417821728,0.06217521025547587,0.01107617851771106,0.1336880317428828,0.0,0.0936036377017574
T cells_PB187,0.10514406428356689,0.0,0.0,0.2809742237628599,0.033914056928428984,0.5799676550251442
DC_PB188,0.16902844557596003,0.8037642800466549,0.0,0.027207274377385095,0.0,0.0
DC_PB189,0.12206206343744594,0.725609199712961,0.0,0.15232873684959308,0.0,0.0
Monocytes_PB190,0.10965531475498722,0.1636789394849445,0.022962701913897404,0.2756338660983579,0.010841272099152083,0.417227905648661
DC_PB191,0.2671124078591743,0.4920200404546721,0.0,0.20898461296792598,0.0,0.03188293871822758
Monocytes_PB192,0.08374402166953855,0.0954223600577295,0.02284639321743337,0.7753774144336802,0.0,0.02260981062161813
B cells_PB193,0.7768495551630482,0.0,0.02349490799616663,0.09790577841230941,0.03030495798106034,0.07144480044741532
Monocytes_PB194,0.05743447382243304,0.15428994330154605,0.01783432904481973,0.5887773819361949,0.0,0.18166387189500627
Monocytes_PB195,0.0,0.12204932374688658,0.00554540268459576,0.2624956968040721,0.0987195165952145,0.5111900601692311
B cells_PB196,0.47524467924313624,0.14779537148414057,0.0,0.12222716971681435,0.0,0.25473277955590873
NK cells_PB197,0.05706771908098393,0.0,0.0036409130867762966,0.050858238700516555,0.7185625837933657,0.1698705453383576
NK cells_PB198,0.025257560319085517,0.0,0.0,0.0,0.7244002057450686,0.250342233935846
Monocytes_PB199,0.03802195317750487,0.13588275736764518,0.0036354342786854813,0.7476847818750684,0.0,0.07477507330109616
Monocytes_PB200,0.027691122923692406,0.23428633868901086,0.0,0.5932041036878735,0.0,0.14481843469942318
HSC_PB201,0.0,0.10709601623453367,0.7227325015153475,0.11604045145037854,0.05413103079974021,0.0
B cells_PB202,0.24192286737274668,0.2870867922113642,0.0,0.42450028440509463,0.0,0.046490056010794485
HSC_PB203,0.08337041182919167,0.23317683927408436,0.1736325404441912,0.3842318763325401,0.004459119250273024,0.12112921286971963
Monocytes_PB204,0.09999647885706495,0.12295752814627901,0.0,0.7716305168618949,0.0,0.005415476134761309
Monocytes_PB205,0.1164071843130105,0.17537084652055493,0.04060201708765836,0.5632573285415166,0.0,0.10436262353725971
B cells_PB206,0.17485753690432698,0.38605831129685314,0.0,0.26162875096276195,0.001118525612186256,0.17633687522387176
Monocytes_PB207,0.44239052134103446,0.24962768875440394,0.0,0.06528569673877395,0.0,0.24269609316578764
Monocytes_PB208,0.09030131188703226,0.13487675762909893,0.03457022820339623,0.5940962791365604,0.0,0.14615542314391228
Monocytes_PB209,0.2982644563829882,0.0,0.0,0.10133834656106054,0.0,0.6003971970559513
Monocytes_PB210,0.24913805926375412,0.13287526831038354,0.0,0.11453688802152424,0.0,0.5034497844043382
Monocytes_PB211,0.1935007970285568,0.1495841417556753,0.0,0.6481705752922174,0.0,0.008744485923550437
Monocytes_PB212,0.06467117413379421,0.17894108241015663,0.0,0.7002476553423166,0.0,0.056140088113732486
DC_PB213,0.12077518115609392,0.7224117178094642,0.0,0.15681310103444188,0.0,0.0
NK cells_PB214,0.3102974340707341,0.24904656372433354,0.015908099101278207,0.26763470857371574,0.15711319452993838,0.0
Monocytes_PB215,0.06929999821520362,0.19485549672081934,0.035161055156521515,0.5330021543104333,0.04888396809182624,0.11879732750519599
DC_PB216,0.30774132155859024,0.4421207454253419,0.0,0.25013793301606785,0.0,0.0
NK cells_PB217,0.18358258270725517,0.06716589344021552,0.0,0.001987397228998532,0.35931313564707995,0.3879509909764508
B cells_PB218,0.582173668000018,0.2849391557549327,0.0,0.03825059954219265,0.0,0.0946365767028566
NK cells_PB219,0.019344707637534854,0.11934296101341901,0.0004567159539702826,0.05742498163788714,0.6423582484162221,0.16107238534096663
NK cells_PB220,0.07530837816041823,0.0,0.0015370012799416598,0.057069760923933247,0.8127888617078356,0.053295997927871396
B cells_PB221,0.6316088978309334,0.09108647504597511,0.003565701681376976,0.15110197537778725,0.03831802513290181,0.08431892493102551
B cells_PB222,0.6289654151946454,0.20256552603483824,0.027530369666432915,0.015459999167945491,0.036545448180556876,0.08893324175558102
HSC_PB223,0.028573751182558983,0.22797872890227255,0.16321828296783378,0.2281018290823082,0.0014357716333217674,0.3506916362317047
NK cells_PB224,0.20248876371569274,0.06119330607360573,0.0,0.14280321369849155,0.4312061593335959,0.1623085571786141
Monocytes_PB225,0.04501506001529914,0.13513479145828394,0.008247477411655655,0.37216342767968236,0.0,0.43943924343507895
T cells_PB226,0.1522553580652202,0.31985860464584576,0.01845867298388005,0.4511058630436088,0.0,0.05832150126144522
DC_PB227,0.09929221600918968,0.9007077839908103,0.0,0.0,0.0,0.0
DC_PB228,0.21322434091338752,0.6934415570748634,0.0,0.09333410201174906,0.0,0.0
HSC_PB229,0.0,0.09072547361788454,0.8317421287310132,0.025310193176044098,0.05222220447505817,0.0
NK cells_PB230,0.016693961711453348,0.0619453776692223,0.0,0.0,0.5668402049544816,0.3545204556648427
T cells_PB231,0.08178732198991748,0.007862131742131634,0.04239849556289405,0.3323655820016599,0.021716401823527413,0.5138700668798695
B cells_PB232,0.7962468699417262,0.06320258972238856,0.0,0.0,0.0,0.1405505403358852
DC_PB233,0.23408143583376537,0.7659185641662347,0.0,0.0,0.0,0.0
HSC_PB234,0.0,0.05885374373760196,0.6083258027222932,0.29918689074783933,0.03363356279226536,0.0
NK cells_PB235,0.030999405253751663,0.1339784865238148,0.01733964710175893,0.24416551777350465,0.24353314480907517,0.32998379853809473
T cells_PB236,0.1262627461118053,0.19544442545592197,0.03289697022031168,0.26978258301502944,0.0,0.37561327519693155
B cells_PB237,0.45854911400036763,0.28246666876105,0.0,0.11622127662259191,0.0,0.1427629406159905
Monocytes_PB238,0.1895882048913923,0.023095660210163484,0.015036474517150766,0.020984681018949923,0.0,0.7512949793623437
HSC_PB239,0.0,0.09874766192827959,0.6992301460362431,0.12225829741041866,0.07976389462505874,0.0
Monocytes_PB240,0.24538292550510948,0.14542388503867287,0.01582025046842656,0.14109290262959298,0.02400557272306811,0.42827446363513
HSC_PB241,0.0,0.07121109473461429,0.7853553878990626,0.11013295538485121,0.03330056198147203,0.0
HSC_PB242,0.0,0.030959616908895315,0.8895499275196082,0.0391340224915219,0.04035643307997472,0.0
DC_PB243,0.09442637040307697,0.9055736295969231,0.0,0.0,0.0,0.0
HSC_PB244,0.0,0.0798965174895704,0.647259568638544,0.13294811311755414,0.13788632096332634,0.0020094797910052173
NK cells_PB245,0.15208834664966747,0.45932939885620483,0.02879105994733162,0.13379608726134873,0.08733173265757135,0.13866337462787606
NK cells_PB246,0.046137318830571435,0.0,0.007781163857039909,0.0,0.8637270406032964,0.08235447670909218
