name,B cells,Monocytes,NK cells,T cells
B cells_PB1,0.7116750497672925,0.039379923411117526,0.24894502682159006,0.0
B cells_PB2,0.8096614955141529,0.0,0.19033850448584713,0.0
NK cells_PB3,0.33290705853261815,0.0,0.6670929414673819,0.0
T cells_PB4,0.40385443906225027,0.1628325348398357,0.3801821900737212,0.053130836024192746
T cells_PB5,0.5065027261063761,0.2682827465723971,0.22521452732122665,0.0
NK cells_PB6,0.48120187102088663,0.1095674262568347,0.40923070272227874,0.0
T cells_PB7,0.49240788662304935,0.2710406772352473,0.23655143614170346,0.0
NK cells_PB8,0.33255324144423887,0.0,0.6674467585557612,0.0
Monocytes_PB9,0.4317504554073133,0.27058885259526516,0.2976606919974215,0.0
B cells_PB10,0.8006356966580425,0.0,0.19936430334195762,0.0
Monocytes_PB11,0.4729804045101204,0.0,0.4787677552242012,0.04825184026567843
B cells_PB12,0.797881840499912,0.0,0.20211815950008805,0.0
T cells_PB13,0.4843769416984549,0.05380748045599328,0.44502755607284833,0.016788021772703422
NK cells_PB14,0.39334691892699936,0.12044723542337672,0.4862058456496239,0.0
B cells_PB15,0.5622063319811487,0.1458777700009072,0.2919158980179441,0.0
Monocytes_PB16,0.5504929562693295,0.03787373486917237,0.4116333088614982,0.0
T cells_PB17,0.4647769207273443,0.27589341493286973,0.259329664339786,0.0
T cells_PB18,0.49969497907823557,0.15016409284193466,0.35014092807982977,0.0
T cells_PB19,0.4742479268136046,0.2363236239326394,0.28942844925375594,0.0
T cells_PB20,0.4802150115548859,0.24358470348370112,0.27620028496141297,0.0
T cells_PB21,0.5280045258493494,0.10138245475414757,0.37061301939650304,0.0
Monocytes_PB22,0.48062229514868504,0.03291653470403863,0.44522557567317333,0.04123559447410314
NK cells_PB23,0.3462638479740288,0.09474883775072386,0.539612649130396,0.019374665144851345
Monocytes_PB24,0.5239493456362707,0.16284452592984286,0.31320612843388634,0.0
T cells_PB25,0.4759987279977183,0.21328121000097508,0.3107200620013067,0.0
T cells_PB26,0.45407671406446315,0.08740580901680793,0.3593361899584234,0.09918128696030555
NK cells_PB27,0.4207787978667968,0.05616390571416826,0.523057296419035,0.0
Monocytes_PB28,0.4143978122810477,0.2567181790077819,0.3288840087111704,0.0
B cells_PB29,0.7488766859253657,0.022853385479515705,0.2282699285951186,0.0
T cells_PB30,0.45552740017277277,0.2923463022361552,0.252126297591072,0.0
Monocytes_PB31,0.4209712924047683,0.2886676945460605,0.2903610130491712,0.0
T cells_PB32,0.500059610031508,0.25301939610249957,0.24692099386599248,0.0
T cells_PB33,0.5038204435778607,0.2815484258914944,0.21463113053064475,0.0
NK cells_PB34,0.31043617006099317,0.0,0.6895638299390069,0.0
T cells_PB35,0.44260071338955925,0.0,0.4581381209143064,0.09926116569613429
NK cells_PB36,0.31765502851419225,0.0,0.6823449714858077,0.0
NK cells_PB37,0.41409390562200155,0.07286710029828793,0.5130389940797104,0.0
T cells_PB38,0.521005187037293,0.2660606325402698,0.21293418042243703,0.0
NK cells_PB39,0.3597344984763882,0.0,0.6402655015236118,0.0
Monocytes_PB40,0.46633104423109595,0.210276473991553,0.32339248177735097,0.0
NK cells_PB41,0.4517926845838587,0.15564651421054154,0.39256080120559983,0.0
B cells_PB42,0.7035229078244073,0.06186615773745121,0.23461093443814154,0.0
T cells_PB43,0.4399207299482542,0.31582909743998994,0.24425017261175583,0.0
NK cells_PB44,0.30679310306581487,0.0,0.6932068969341851,0.0
T cells_PB45,0.5412042059726336,0.23002560080877202,0.22877019321859438,0.0
NK cells_PB46,0.342720637329708,0.0,0.657279362670292,0.0
B cells_PB47,0.614925621659579,0.09632706057018299,0.28874731777023793,0.0
NK cells_PB48,0.372713889030942,0.019491029704466437,0.6077950812645915,0.0
T cells_PB49,0.4760684394655164,0.164929984864022,0.35900157567046154,0.0
Monocytes_PB50,0.5026765552875962,0.06260359304826225,0.43471985166414145,0.0
Monocytes_PB51,0.4892929934624375,0.32119289706659543,0.18951410947096708,0.0
