,B cells,Monocytes,NK cells,T cells
B cells_PB1,0.49545753437233825,0.350910366575013,0.04483896107369731,0.10879313797895143
B cells_PB2,0.6682220807134974,0.2678160832755775,0.06396183601092507,0.0
NK cells_PB3,0.3904409357494578,0.3135922728628602,0.1419476984796035,0.15401909290807853
T cells_PB4,0.3398425770809431,0.43776451099874863,0.0,0.22239291192030824
T cells_PB5,0.37861311398176756,0.5136530920129568,0.03726075929414528,0.07047303471113033
NK cells_PB6,0.35555220244131774,0.40384302601585714,0.12297008406851981,0.11763468747430521
T cells_PB7,0.4080373125285461,0.5275397424814593,0.0,0.06442294498999478
NK cells_PB8,0.32106800518212375,0.29866099972544374,0.326133173134535,0.054137821957897535
Monocytes_PB9,0.3355194214824172,0.5281720839538377,0.0,0.13630849456374508
B cells_PB10,0.5674132756843397,0.314609942238489,0.1039138756797985,0.014062906397372794
Monocytes_PB11,0.3818980796097719,0.3283110563888707,0.0,0.28979086400135745
B cells_PB12,0.6374888610383443,0.2838588515398557,0.0786522874218,0.0
T cells_PB13,0.28536486507763514,0.3594836122810525,0.07274806740966297,0.2824034552316495
NK cells_PB14,0.32652774848177835,0.3828008292496912,0.14984428742915373,0.14082713483937673
B cells_PB15,0.3860816476695908,0.4105015241354494,0.04620990209539113,0.15720692609956866
Monocytes_PB16,0.3327548736468647,0.37334268281774846,0.051234507512487794,0.24266793602289902
T cells_PB17,0.38419389807532867,0.5157090144310938,0.0,0.10009708749357744
T cells_PB18,0.35996054931706434,0.42716726823554363,0.03191694887294759,0.1809552335744444
T cells_PB19,0.333323488874539,0.5224833189668312,0.0,0.1441931921586298
T cells_PB20,0.3049041040919485,0.4840760242073108,0.08294926086815166,0.1280706108325891
T cells_PB21,0.35066034168939325,0.420347951150232,0.02318775237060927,0.20580395478976546
Monocytes_PB22,0.3304255737685749,0.38784432869124424,0.010651333584469656,0.2710787639557111
NK cells_PB23,0.3138912231883028,0.38891261333249316,0.14398710862810166,0.15320905485110245
Monocytes_PB24,0.32717133881198324,0.4164013633147042,0.1140154583767669,0.1424118394965456
T cells_PB25,0.3292974878881655,0.48548090929220744,0.007782677835250875,0.17743892498437625
T cells_PB26,0.3099467822620308,0.3777159462368033,0.09311972495565644,0.2192175465455094
NK cells_PB27,0.3328550016137524,0.38361668979692704,0.06636020799150236,0.2171681005978181
Monocytes_PB28,0.3156808507182055,0.460243423584171,0.09248801449279674,0.13158771120482674
B cells_PB29,0.5248481260780404,0.3330442986104738,0.129219778280196,0.01288779703128972
T cells_PB30,0.3846117192884187,0.52940321019766,0.016847184371583352,0.06913788614233789
Monocytes_PB31,0.32047604280650255,0.5067668211494877,0.04214961244096277,0.13060752360304703
T cells_PB32,0.35687663333548275,0.5296237840084008,0.0,0.11349958265611645
T cells_PB33,0.3408800251817765,0.5203191659890379,0.08611803989550185,0.052682768933683746
NK cells_PB34,0.37173130944682886,0.30249574540341934,0.23377654952983618,0.09199639561991563
T cells_PB35,0.29891011034431164,0.34266967615832866,0.0020067461865019604,0.3564134673108577
NK cells_PB36,0.3685867147219046,0.31443312257802675,0.1912190227265365,0.12576113997353214
NK cells_PB37,0.31481652842621605,0.37121472088965124,0.2007384333332918,0.11323031735084099
T cells_PB38,0.36052103144752257,0.5468479973101065,0.01741018671074696,0.07522078453162388
NK cells_PB39,0.3399783930853443,0.32782148673081446,0.21383386792256634,0.11836625226127491
Monocytes_PB40,0.359445938677371,0.4504944908097836,0.023409859488713068,0.16664971102413237
NK cells_PB41,0.3307721744175733,0.4206376516510316,0.05534526361225407,0.193244910319141
B cells_PB42,0.4903106119295241,0.36450995664499064,0.0694593257736017,0.0757201056518836
T cells_PB43,0.3691136704313532,0.5348452302693443,0.06388308926075595,0.03215801003854671
NK cells_PB44,0.3815254683943678,0.32709591730157106,0.17730172007961467,0.1140768942244466
T cells_PB45,0.37156297339671446,0.5131070525074396,0.0,0.1153299740958459
NK cells_PB46,0.3583233215982629,0.32430976916047116,0.18658660282635484,0.13078030641491115
B cells_PB47,0.42807421661240774,0.39143194557485606,0.07240593660772178,0.10808790120501448
NK cells_PB48,0.34135662017942403,0.3271615658646132,0.24090434748736184,0.09057746646860089
T cells_PB49,0.37592052777955004,0.4467204818170397,0.0,0.1773589904034103
