,B cells,Monocytes,NK cells,T cells
B cells_PB1,0.33967392228743665,0.3466883081075626,0.0,0.3136377696050007
B cells_PB2,0.552411653553953,0.2379458039455675,0.0,0.20964254250047945
NK cells_PB3,0.024506412211896325,0.3226433728333921,0.26036606136416635,0.39248415359054517
T cells_PB4,0.021321739967943745,0.4820060951851673,0.0,0.496672164846889
T cells_PB5,0.0788166824435141,0.544806889797802,0.0,0.37637642775868396
NK cells_PB6,0.052620856159665844,0.4664378794555763,0.004926966394626536,0.4760142979901313
T cells_PB7,0.09324791695580985,0.5490700163518977,0.0,0.35768206669229247
NK cells_PB8,0.016732541416943372,0.30293648841764015,0.3829742933097721,0.29735667685564443
Monocytes_PB9,0.0,0.5726936147778978,0.0,0.4273063852221023
B cells_PB10,0.4291933868096371,0.3218027575599853,0.0,0.24900385563037764
Monocytes_PB11,0.17416629831846211,0.3377852267037206,0.0,0.48804847497781734
B cells_PB12,0.585972794827038,0.26544368949563274,0.007330175457283863,0.14125334022004538
T cells_PB13,0.0300981226566815,0.4151649476478558,0.0,0.5547369296954626
NK cells_PB14,0.0,0.4682968915918069,0.04003068462984346,0.49167242377834963
B cells_PB15,0.1805158067277992,0.45436052315862496,0.0,0.36512367011357577
Monocytes_PB16,0.06591683339313656,0.42237676994163537,0.0,0.5117063966652281
T cells_PB17,0.014438264298611371,0.5703753216098228,0.0,0.41518641409156565
T cells_PB18,0.06202766696823554,0.46257435182788526,0.0,0.47539798120387916
T cells_PB19,0.0,0.5681357346607899,0.0,0.43186426533920996
T cells_PB20,0.0,0.547779848959052,0.0,0.452220151040948
T cells_PB21,0.035459952769422,0.4601390902173798,0.0,0.5044009570131982
Monocytes_PB22,0.1491429478297757,0.3935504390576289,0.0,0.45730661311259546
NK cells_PB23,0.0,0.43493260478571777,0.0885226503643678,0.47654474484991444
Monocytes_PB24,0.06137129046619404,0.4920326844871914,0.0,0.44659602504661466
T cells_PB25,0.014058532196237648,0.5343583447059742,0.0,0.4515831230977882
T cells_PB26,0.0,0.44888871511881046,0.0,0.5511112848811895
NK cells_PB27,0.011494693592979074,0.4490861858685929,0.003157945381927771,0.5362611751565003
Monocytes_PB28,0.0,0.5352433950902816,0.0,0.4647566049097184
B cells_PB29,0.38368033052410416,0.3345542018836301,0.0,0.2817654675922658
T cells_PB30,0.0901977704121985,0.5616370562740647,0.0,0.3481651733137368
Monocytes_PB31,0.00273889691035652,0.5640240778963056,0.0,0.433237025193338
T cells_PB32,0.08815123309274493,0.5387335481001374,0.0,0.3731152188071178
T cells_PB33,0.07075470416756023,0.564207419109571,0.0,0.36503787672286886
NK cells_PB34,0.04016118954711231,0.29708495211729696,0.3826332909429581,0.2801205673926326
