name,B cells,Monocytes,NK cells,T cells
B cells_PB1,0.570446112467267,0.18187566416276532,0.0,0.24767822336996778
B cells_PB2,0.5868364770726453,0.3073371882705558,0.05951444482252921,0.04631188983426961
NK cells_PB3,0.22404054737187618,0.25231727128409165,0.4014783448687634,0.12216383647526867
T cells_PB4,0.21951176432733108,0.49827881595133355,0.026148021456752733,0.2560613982645825
T cells_PB5,0.3609959354501269,0.5078291979897805,0.1311748665600927,0.0
NK cells_PB6,0.4383078843578911,0.47864913476433973,0.08304298087776914,0.0
T cells_PB7,0.360535343668208,0.47866136803626336,0.0,0.16080328829552856
NK cells_PB8,0.13214772020993265,0.3439702662355741,0.3835030763801827,0.14037893717431052
Monocytes_PB9,0.23239572207123183,0.5834738554222964,0.003948544631236084,0.1801818778752357
B cells_PB10,0.5875530239493315,0.37769295195638,0.025273203280631772,0.00948082081365678
Monocytes_PB11,0.4271914143494493,0.2153591694405172,0.12255487100622023,0.2348945452038133
B cells_PB12,0.6060945043154098,0.3332897024312152,0.06061579325337509,0.0
T cells_PB13,0.1832469722632282,0.3843830669182378,0.07823170405978644,0.35413825675874755
NK cells_PB14,0.3121808318855197,0.4504006978782777,0.1194280285381774,0.11799044169802533
B cells_PB15,0.5467783289461583,0.4532216710538417,0.0,0.0
Monocytes_PB16,0.42445730683384536,0.3921504760232768,0.02710672637897712,0.15628549076390072
T cells_PB17,0.2693721116107735,0.5094924203861125,0.10805559702526027,0.11307987097785374
T cells_PB18,0.40122679810892165,0.3933482380522126,0.11460971195734383,0.09081525188152197
T cells_PB19,0.22260014419946128,0.510020315671241,0.00613159506406463,0.26124794506523313
T cells_PB20,0.22074344695204565,0.6012152576900877,0.12008391668355162,0.05795737867431497
T cells_PB21,0.30344859917680067,0.5178544105643993,0.0,0.1786969902588001
Monocytes_PB22,0.2717534634681404,0.35043066284227775,0.0,0.37781587368958197
NK cells_PB23,0.1525268811602215,0.514244201716938,0.1983951621457682,0.13483375497707237
Monocytes_PB24,0.17681498500526235,0.46430227708730276,0.1280426684715375,0.2308400694358975
T cells_PB25,0.3446179274211549,0.4839487235596794,0.11869742918256779,0.052735919836598026
T cells_PB26,0.2211885998227949,0.409370224582628,0.0,0.3694411755945771
NK cells_PB27,0.41738021401218367,0.49479986445192065,0.03787178559046424,0.04994813594543155
Monocytes_PB28,0.24277096512469704,0.5639426971912347,0.0710334369590636,0.12225290072500482
B cells_PB29,0.4581501099566852,0.36454659932017863,0.10118567103697461,0.07611761968616158
T cells_PB30,0.3550728225668388,0.6449271774331612,0.0,0.0
Monocytes_PB31,0.24596799770628633,0.4723237805185911,0.10361303892471825,0.17809518285040446
T cells_PB32,0.32368517031010136,0.6152938849437453,0.02706516784992013,0.03395577689623331
T cells_PB33,0.461245332712909,0.538754667287091,0.0,0.0
NK cells_PB34,0.3001027764550139,0.29328039649051535,0.40661682705447083,0.0
T cells_PB35,0.25366056886658805,0.2938181834641768,0.2344102920236005,0.21811095564563465
NK cells_PB36,0.16049448983376416,0.2130366966110978,0.3864300592198216,0.24003875433531646
NK cells_PB37,0.18472108458582112,0.4064131015533647,0.23136936009859277,0.1774964537622214
T cells_PB38,0.3739542515063158,0.5645973202661598,0.0614484282275244,0.0
NK cells_PB39,0.19627732547463284,0.27998647028488305,0.3836559619116081,0.14008024232887595
Monocytes_PB40,0.28888057023946534,0.55262171753805,0.0,0.15849771222248463
NK cells_PB41,0.18985017235470056,0.51174714780006,0.07754414015607977,0.2208585396891596
B cells_PB42,0.43085412013339,0.39591643740700444,0.0,0.17322944245960556
T cells_PB43,0.35104778965012967,0.5486676483389559,0.10028456201091446,0.0
NK cells_PB44,0.28753412615721907,0.2473747462471371,0.3699147905892626,0.09517633700638127
T cells_PB45,0.31529180998857037,0.498652146247416,0.15842302442351575,0.02763301934049783
NK cells_PB46,0.14760933090733813,0.29819481691344496,0.44500510354133616,0.10919074863788078
B cells_PB47,0.5613980072922125,0.4386019927077875,0.0,0.0
NK cells_PB48,0.23175952357662036,0.35558844898016123,0.37843140156705796,0.0342206258761604
T cells_PB49,0.2643445731895524,0.40699794471651396,0.020141899134710747,0.30851558295922304
Monocytes_PB50,0.3816812052668665,0.42300330872284253,0.0352701379202191,0.16004534809007195
Monocytes_PB51,0.17944814009978113,0.600879594279427,0.04726257780652201,0.17240968781426974
Monocytes_PB52,0.2601991625939513,0.6800226832680175,0.046506766769569295,0.01327138736846185
Monocytes_PB53,0.17847349658626657,0.6265829275250024,0.0,0.19494357588873099
NK cells_PB54,0.20658111562563977,0.3267780654972519,0.44557844743203334,0.021062371445074994
Monocytes_PB55,0.35235485593739113,0.549823701357062,0.02654806045054945,0.07127338225499745
Monocytes_PB56,0.32014558817936445,0.5920640902292492,0.006242379965633912,0.08154794162575249
NK cells_PB57,0.22115045885716472,0.39289468973333397,0.22711092661300683,0.15884392479649448
T cells_PB58,0.3144596603589284,0.4563539411904073,0.19140863042858056,0.03777776802208369
T cells_PB59,0.32517087483717305,0.6015676924790047,0.07326143268382232,0.0
T cells_PB60,0.5035422966470289,0.4964577033529712,0.0,0.0
NK cells_PB61,0.15225833842977426,0.3833175666670709,0.2523073210191307,0.21211677388402414
B cells_PB62,0.44296954812427825,0.4302030447378536,0.02308055762308924,0.1037468495147789
Monocytes_PB63,0.2698397831075521,0.6612236390388373,0.030225682739461218,0.03871089511414938
Monocytes_PB64,0.2649451552092196,0.40077302228507966,0.09652943727523784,0.2377523852304629
B cells_PB65,0.4040030833936513,0.47692947791872875,0.044739168460092064,0.07432827022752783
B cells_PB66,0.48465730156994463,0.3223944853891757,0.12515899901828217,0.06778921402259754
Monocytes_PB67,0.475371682760884,0.32927848928789544,0.0,0.19534982795122052
Monocytes_PB68,0.2847443894751164,0.6153373391226739,0.06455621301806518,0.0353620583841447
T cells_PB69,0.47057194456059975,0.5294280554394003,0.0,0.0
Monocytes_PB70,0.13957082107118268,0.7006822533900564,0.026951695395128792,0.13279523014363206
B cells_PB71,0.6063638376165474,0.3936361623834526,0.0,0.0
T cells_PB72,0.202590246558236,0.5593009695794948,0.2308706086245999,0.007238175237669294
B cells_PB73,0.26973575302375524,0.42751088539533116,0.21494690312614018,0.08780645845477358
B cells_PB74,0.6585930424911542,0.2867543716855077,0.05465258582333804,0.0
T cells_PB75,0.2422132176688373,0.41832466783940886,0.07166322359838187,0.2677988908933719
NK cells_PB76,0.36267694732836453,0.2913828397387574,0.21779504461376792,0.12814516831911008
Monocytes_PB77,0.17103387204378612,0.5522987452219662,0.17018535030669768,0.10648203242754985
Monocytes_PB78,0.45934400362878,0.524022091066093,0.0,0.016633905305126952
B cells_PB79,0.6164927906739945,0.31789027081913945,0.004275581346119681,0.061341357160746526
B cells_PB80,0.2576699024083415,0.5380710654003433,0.12839508108442646,0.0758639511068888
B cells_PB81,0.5785786905218883,0.3133883074636661,0.0,0.10803300201444559
B cells_PB82,0.45996648042079835,0.44424491603679644,0.05287994378286113,0.04290865975954418
Monocytes_PB83,0.4356616112872004,0.45316714120311835,0.0,0.11117124750968135
NK cells_PB84,0.4817731565645801,0.41698395514438513,0.0725325232311706,0.028710365059864185
T cells_PB85,0.1818320066469596,0.487017941979725,0.16787259803123017,0.16327745334208513
NK cells_PB86,0.27018239038589814,0.38970892071306645,0.31931652240923286,0.020792166491802506
T cells_PB87,0.20480036311647648,0.46203195927530344,0.05621995312386359,0.27694772448435645
NK cells_PB88,0.16209620525992643,0.2358916604296252,0.37959457185349976,0.22241756245694866
NK cells_PB89,0.20312258893124274,0.33126462748845925,0.22929284299917851,0.23631994058111958
T cells_PB90,0.3092783235620783,0.4026155145589742,0.07666816231440589,0.21143799956454162
T cells_PB91,0.29138828422580676,0.4801931620996611,0.228418553674532,0.0
Monocytes_PB92,0.22199741554338212,0.6900372287827518,0.0,0.08796535567386624
NK cells_PB93,0.28587345950318166,0.3222384320367667,0.3343661217374471,0.0575219867226046
B cells_PB94,0.6569084789735139,0.3430915210264861,0.0,0.0
B cells_PB95,0.32459371122360264,0.37595175368684525,0.006430382772458739,0.29302415231709333
B cells_PB96,0.47609569232195276,0.35552629423931714,0.16837801343873016,0.0
B cells_PB97,0.6233813543504061,0.37661864564959396,0.0,0.0
Monocytes_PB98,0.19048109564139043,0.5094626025580803,0.11115474495587732,0.18890155684465196
NK cells_PB99,0.2873196604437275,0.46649648497278684,0.026736516703302796,0.21944733788018295
Monocytes_PB100,0.16541557687121014,0.45608248031260656,0.009425078045797505,0.36907686477038565
Monocytes_PB101,0.4658124107474967,0.29842536082568727,0.023907681695855974,0.21185454673096019
T cells_PB102,0.24217810260391692,0.502759041454452,0.17578777749645189,0.07927507844517906
NK cells_PB103,0.2820163249848329,0.39308222278155447,0.24185709000217742,0.08304436223143521
B cells_PB104,0.31992541197019175,0.4322958444442662,0.0,0.2477787435855421
NK cells_PB105,0.23995072371938433,0.2848462257408832,0.2830482848356716,0.19215476570406098
Monocytes_PB106,0.5520733467118157,0.3620042608645708,0.022159732395154008,0.06376266002845933
NK cells_PB107,0.188097944718747,0.43580038824327816,0.1855932109060027,0.1905084561319722
Monocytes_PB108,0.20098106744985628,0.6144683785038819,0.002257648980258335,0.18229290506600343
B cells_PB109,0.26737568245277316,0.49976341568894256,0.0,0.2328609018582842
Monocytes_PB110,0.2588354019348149,0.38964691487366737,0.0,0.35151768319151777
T cells_PB111,0.3223129133504522,0.5686127709199292,0.011939930459658327,0.09713438526996031
NK cells_PB112,0.3224273962044336,0.48832828327136735,0.18924432052419904,0.0
T cells_PB113,0.25736429628789576,0.4062105838243149,0.11274708445225648,0.22367803543553288
T cells_PB114,0.2162830110961094,0.34713005779333783,0.08001218205146533,0.3565747490590874
B cells_PB115,0.6348521414536741,0.36514785854632603,0.0,0.0
Monocytes_PB116,0.31005757597318007,0.6770829031606991,0.012859520866120782,0.0
Monocytes_PB117,0.2491395750559439,0.6949294108139992,0.008329935411600374,0.047601078718456535
NK cells_PB118,0.28155107494454557,0.5374833734885343,0.1809655515669202,0.0
B cells_PB119,0.7187644443593509,0.24239379691247492,0.038841758728174136,0.0
NK cells_PB120,0.2520759848386847,0.358611418316155,0.19164860264623107,0.19766399419892924
NK cells_PB121,0.20799461177927692,0.2695967283403711,0.488790872774976,0.03361778710537608
NK cells_PB122,0.13276151480666668,0.3871651157924916,0.2815778817856858,0.19849548761515587
NK cells_PB123,0.23755505822977846,0.37412026709580304,0.28348956715368545,0.10483510752073316
B cells_PB124,0.3119204845274098,0.5089161814802782,0.012454547024422306,0.16670878696788982
B cells_PB125,0.3483125139140958,0.4225947610972834,0.0766841449657641,0.1524085800228567
T cells_PB126,0.20543832744452106,0.6234866165017477,0.05706127287754083,0.11401378317619029
B cells_PB127,0.6228674637287974,0.3390035347870468,0.03659653176964024,0.0015324697145155974
B cells_PB128,0.4682570526853179,0.37435500535386784,0.12900908480211432,0.028378857158699915
T cells_PB129,0.35512824573137713,0.6448717542686229,0.0,0.0
B cells_PB130,0.5074372893780622,0.32010303798981293,0.047562178636174256,0.1248974939959507
B cells_PB131,0.40054432900171094,0.5164894732582754,0.04147132463285379,0.04149487310715981
Monocytes_PB132,0.3067674747656917,0.43565453549684746,0.0,0.25757798973746077
B cells_PB133,0.3956755447974419,0.38612694217048565,0.10449224526068773,0.11370526777138483
NK cells_PB134,0.24057560306270168,0.1772336596717264,0.5351608416951874,0.04702989557038452
Monocytes_PB135,0.20680077993015397,0.6377187602142488,0.12912327975763763,0.026357180097959614
Monocytes_PB136,0.2782386239908565,0.5378639839685484,0.05567811467397146,0.12821927736662367
Monocytes_PB137,0.17793317526613608,0.5883477359116144,0.05655728835858227,0.17716180046366728
B cells_PB138,0.6786631202451303,0.3213368797548697,0.0,0.0
T cells_PB139,0.21630162831243394,0.6281743838419465,0.019325317204923018,0.13619867064069655
Monocytes_PB140,0.27419853247414966,0.6248420290908997,0.04205063985633984,0.05890879857861084
B cells_PB141,0.6357527810084319,0.2540316806170627,0.0,0.11021553837450541
NK cells_PB142,0.16292814335681124,0.408551824356475,0.24315947620372885,0.18536055608298493
NK cells_PB143,0.36898134821391204,0.3518043454768718,0.13782606103291545,0.14138824527630064
Monocytes_PB144,0.23947384551974848,0.3854480504238287,0.0,0.37507810405642283
T cells_PB145,0.1668253354093812,0.6347708580014758,0.06386842780648946,0.13453537878265354
NK cells_PB146,0.38653498921010776,0.3673336554645837,0.14783126104789196,0.09830009427741661
B cells_PB147,0.6427384053002115,0.3572615946997886,0.0,0.0
NK cells_PB148,0.35671247808745266,0.3207463791744761,0.1751288105039882,0.14741233223408304
T cells_PB149,0.32554586304637634,0.5092289459166465,0.1652251910369771,0.0
T cells_PB150,0.20280448991552794,0.5624639375816789,0.01975150077434127,0.21498007172845177
NK cells_PB151,0.3349752879632195,0.23866295182341354,0.417683632822651,0.008678127390715974
T cells_PB152,0.24968836851332152,0.5735771890585831,0.05024667707144367,0.12648776535665168
NK cells_PB153,0.2938196390140953,0.4014018083892968,0.198250193598476,0.10652835899813179
T cells_PB154,0.2984639101438623,0.45519880494234155,0.11467067959215659,0.13166660532163962
Monocytes_PB155,0.2131684520697593,0.6710115194448253,0.1078240224030468,0.007996006082368527
Monocytes_PB156,0.32415233455467607,0.38244675745432155,0.04485784564252001,0.24854306234848225
T cells_PB157,0.2773373671438228,0.4769282069150291,0.06184753650570153,0.18388688943544665
NK cells_PB158,0.21786594207867482,0.22599354667507815,0.5380754777657458,0.018065033480501137
Monocytes_PB159,0.4259371739874485,0.3647364868418727,0.14521212599936684,0.06411421317131194
B cells_PB160,0.6782656708639268,0.2657872455568669,0.04141895909828485,0.01452812448092155
NK cells_PB161,0.3928561366984472,0.3574606161799745,0.19812873695300412,0.05155451016857418
NK cells_PB162,0.1768507461560698,0.38017215720398134,0.4213110957380741,0.021666000901874725
NK cells_PB163,0.15384901547930285,0.3867165995117566,0.29182832453930824,0.1676060604696323
NK cells_PB164,0.29873572684911337,0.36268115249359173,0.24520739180535564,0.09337572885193912
Monocytes_PB165,0.5124692325684714,0.25210784041379275,0.16517228706551426,0.07025063995222158
NK cells_PB166,0.30483399270759265,0.31561673434349324,0.25812515873539227,0.12142411421352176
NK cells_PB167,0.3994680165319821,0.36253285480795416,0.105137504579132,0.1328616240809316
NK cells_PB168,0.3563786785957663,0.45255431232233523,0.05398903225411444,0.13707797682778414
NK cells_PB169,0.28368473479585804,0.5362916994652092,0.12984203197072386,0.05018153376820893
NK cells_PB170,0.2542014060903007,0.3515167790482872,0.3719624825188905,0.022319332342521644
NK cells_PB171,0.21091204818483172,0.4362899553061671,0.13891555993662846,0.2138824365723727
T cells_PB172,0.2723587568119291,0.5576922658195552,0.1699489773685157,0.0
B cells_PB173,0.5332669366905669,0.3822514213413945,0.08448164196803869,0.0
Monocytes_PB174,0.32239245871025984,0.4583335276573826,0.022378644691181896,0.19689536894117557
B cells_PB175,0.5915248174644451,0.35497320712834657,0.05350197540720835,0.0
NK cells_PB176,0.27334085311970735,0.3618985408057299,0.17870214115862718,0.18605846491593556
T cells_PB177,0.5234019734210534,0.43648829682937396,0.040109729749572644,0.0
Monocytes_PB178,0.3634254933153161,0.42378659736284946,0.009819064267130546,0.202968845054704
T cells_PB179,0.30320749167816935,0.3489244926223006,0.0022663084449527533,0.3456017072545773
Monocytes_PB180,0.3977889984547367,0.3168065774069284,0.08109591403108148,0.20430851010725348
B cells_PB181,0.4542192495148847,0.5168579160475618,0.0005830866518288353,0.02833974778572472
B cells_PB182,0.30675203064924045,0.4703502513016216,0.07209911771671514,0.15079860033242284
T cells_PB183,0.30705460347821134,0.32833227098612433,0.10140179643346214,0.26321132910220235
Monocytes_PB184,0.19667939962915806,0.6373197576338729,0.0,0.16600084273696908
T cells_PB185,0.44088550686483097,0.49641264743208496,0.0,0.06270184570308411
NK cells_PB186,0.18001151100457663,0.32445529127458234,0.43300979940549983,0.06252339831534123
B cells_PB187,0.5427939852865311,0.30929709279914863,0.0,0.14790892191432028
Monocytes_PB188,0.32168999824468775,0.4966601150577151,0.1189149374187833,0.06273494927881375
NK cells_PB189,0.2552080974629069,0.40580438713252803,0.10687173975900607,0.23211577564555907
Monocytes_PB190,0.35707149354321094,0.4316365877009681,0.06265198045801872,0.14863993829780228
B cells_PB191,0.5602176982688202,0.40256740773603034,0.037214893995149434,0.0
NK cells_PB192,0.18714984267331305,0.24434347322733183,0.4445042958812962,0.12400238821805883
NK cells_PB193,0.1508925484695112,0.319590261444912,0.452912677217468,0.07660451286810882
NK cells_PB194,0.21691620006520046,0.37567675580642407,0.35453898421234264,0.0528680599160328
Monocytes_PB195,0.26450117938629275,0.49978212539421274,0.07006190077637817,0.16565479444311637
B cells_PB196,0.45276842480662777,0.41690221604634575,0.0,0.1303293591470265
T cells_PB197,0.32436387873760536,0.3602666137608276,0.05130638080814109,0.264063126693426
B cells_PB198,0.6849842170653899,0.3150157829346101,0.0,0.0
NK cells_PB199,0.25456175199087383,0.3076519868886506,0.3768701378419316,0.06091612327854403
NK cells_PB200,0.11962096476796535,0.3465903228694096,0.41190298758177557,0.12188572478084939
B cells_PB201,0.7028576225694009,0.29102461948060804,0.006117757949991032,0.0
Monocytes_PB202,0.3975740678693051,0.2544833841261397,0.3479425480045552,0.0
NK cells_PB203,0.15884502525368072,0.4452039263951876,0.14915598176625247,0.24679506658487932
T cells_PB204,0.23948780414867638,0.3199157898434587,0.0,0.4405964060078649
T cells_PB205,0.4855328105494095,0.5144671894505906,0.0,0.0
NK cells_PB206,0.15518951911888823,0.5444838088497023,0.10648942698961614,0.19383724504179342
NK cells_PB207,0.45396260170367214,0.4624424576716865,0.026917780651255902,0.056677159973385384
NK cells_PB208,0.19579330014459997,0.30634147333973866,0.3887153166038191,0.1091499099118424
T cells_PB209,0.4936734468969749,0.486867920661586,0.0,0.01945863244143909
Monocytes_PB210,0.38306138445152793,0.3870361854895895,0.03998236741374117,0.1899200626451414
B cells_PB211,0.4750957018002719,0.328281528358369,0.09917224890107483,0.09745052094028424
B cells_PB212,0.3499960598943869,0.3673765111883327,0.0,0.2826274289172803
B cells_PB213,0.4667234862086071,0.3722564687063615,0.0515899787966365,0.1094300662883949
T cells_PB214,0.22878139752509788,0.520161850218988,0.09755953480797798,0.15349721744793624
T cells_PB215,0.46504381099541026,0.4404490274322067,0.026127863026251003,0.06837929854613203
B cells_PB216,0.5184929646131404,0.4815070353868595,0.0,0.0
NK cells_PB217,0.2438247381906694,0.4260002831859067,0.158588864384768,0.17158611423865586
T cells_PB218,0.12745621711470884,0.5576981092814103,0.04254363615342669,0.27230203745045406
T cells_PB219,0.2123886495062356,0.44198696499835805,0.035155024458357935,0.3104693610370484
NK cells_PB220,0.22015220035039068,0.36691013086255175,0.20435473708430854,0.20858293170274897
Monocytes_PB221,0.3075060856697217,0.5800808939197237,0.03812009983572038,0.07429292057483437
NK cells_PB222,0.3498255571028989,0.18674509691469549,0.30739121030057537,0.1560381356818301
T cells_PB223,0.3513916808448026,0.5392782131645542,0.0,0.10933010599064324
B cells_PB224,0.5728659749597123,0.3168380483450902,0.11029597669519747,0.0
B cells_PB225,0.27508136833756786,0.5076388424564006,0.0,0.21727978920603158
NK cells_PB226,0.3099373104107742,0.47610062416926824,0.10062619037077655,0.11333587504918101
T cells_PB227,0.21694743772527791,0.3792506789640178,0.03407087541080271,0.3697310078999015
NK cells_PB228,0.4446628044714342,0.4673816157924231,0.009895450707375568,0.07806012902876718
NK cells_PB229,0.19642346936430327,0.31885169147215836,0.3862534340694309,0.09847140509410755
T cells_PB230,0.31237283628414064,0.482564591634092,0.016983848125864027,0.18807872395590336
T cells_PB231,0.33473436135576307,0.42504008396729764,0.09698760754335783,0.1432379471335815
B cells_PB232,0.5238174288206136,0.33933252178256357,0.08707414588992722,0.049775903506895605
Monocytes_PB233,0.20551159062774021,0.5342589664505774,0.05069281077987527,0.2095366321418072
NK cells_PB234,0.17268589367494558,0.45155922530834613,0.21999613315640562,0.15575874786030264
NK cells_PB235,0.2808218659780226,0.4481070228953775,0.18145543137784187,0.08961567974875809
Monocytes_PB236,0.4138607759216987,0.5861392240783013,0.0,0.0
Monocytes_PB237,0.4363756015996849,0.451111997496213,0.11251240090410214,0.0
B cells_PB238,0.23113286372530512,0.5028216947853849,0.0,0.2660454414893101
T cells_PB239,0.24569893129423614,0.4268610129243182,0.015615167666687796,0.3118248881147578
T cells_PB240,0.34265612580628785,0.48995406814612,0.0,0.1673898060475921
NK cells_PB241,0.21949407694212222,0.28862928648087094,0.4157130081876511,0.07616362838935578
T cells_PB242,0.23425543240171323,0.38126011184069336,0.06522000102788961,0.3192644547297037
T cells_PB243,0.17486039648259877,0.33831498118773917,0.015730407963636388,0.4710942143660257
Monocytes_PB244,0.25420398829154217,0.6057160716674421,0.0,0.14007994004101582
NK cells_PB245,0.2903324642521242,0.37114862457973197,0.18662712044731739,0.15189179072082631
B cells_PB246,0.7449239658764505,0.25507603412354957,0.0,0.0
NK cells_PB247,0.15944949353467355,0.5200162908761519,0.16555243215186355,0.15498178343731112
NK cells_PB248,0.2561425945715813,0.2539278815456813,0.48992952388273747,0.0
B cells_PB249,0.6066119089906306,0.3639511581277159,0.00438226358525374,0.02505466929639977
B cells_PB250,0.5785704905928649,0.42142950940713503,0.0,0.0
