"","NK cells","T cells","Monocytes","B cells"
"B cells_PB73",0.595560672263843,0,0.404439327736157,0
"B cells_PB74",0.567507654956866,0,0.255719404809521,0.176772940233613
"T cells_PB75",0.645352393948103,0,0.354647606051897,0
"NK cells_PB76",0.781586025813447,0,0.218413974186553,0
"Monocytes_PB77",0.377735603018236,0,0.62104485320357,0.00121954377819463
"Monocytes_PB78",0.73421734647474,0,0.26578265352526,0
"B cells_PB79",0.620307247230014,0,0.379692752769986,0
"B cells_PB80",0.600012765278547,0,0.399987234721453,0
"B cells_PB81",0.523554787825725,0,0.259494806392738,0.216950405781536
"B cells_PB82",0.526920992415483,0,0.277915319623949,0.195163687960567
"Monocytes_PB83",0.628663169756757,0,0.371336830243243,0
"NK cells_PB84",0.608562972623353,0,0.391437027376647,0
"T cells_PB85",0.539626959700936,0,0.460373040299065,0
"NK cells_PB86",0.678225751202097,0,0.321774248797903,0
"T cells_PB87",0.662127600617022,0,0.337872399382978,0
"NK cells_PB88",0.778976823429896,0,0.221023176570104,0
"NK cells_PB89",0.816771727239883,0,0.183228272760117,0
"T cells_PB90",0.582160333287153,0,0.417839666712847,0
"T cells_PB91",0.45517853604123,0,0.54482146395877,0
"Monocytes_PB92",0.39103007336008,0,0.607983028098277,0.000986898541642844
"NK cells_PB93",0.828974629914432,0,0.171025370085568,0
"B cells_PB94",0.542675696473103,0,0.33197355956599,0.125350743960907
"B cells_PB95",0.573710903583323,0,0.250128435260151,0.176160661156526
"B cells_PB96",0.571460521207826,0,0.302574705460062,0.125964773332112
"B cells_PB97",0.585968562675759,0,0.414031437324241,0
"Monocytes_PB98",0.567856703936695,0,0.432143296063305,0
"NK cells_PB99",0.596710771161849,0,0.403289228838151,0
"Monocytes_PB100",0.721234132500112,0,0.278765867499888,0
"Monocytes_PB101",0.762747778114027,0,0.201673068768352,0.0355791531176208
"T cells_PB102",0.606782079814413,0,0.393217920185587,0
"NK cells_PB103",0.678688463378251,0,0.321311536621749,0
"B cells_PB104",0.549672405052742,0,0.450327594947258,0
"NK cells_PB105",0.816660546872426,0,0.183339453127574,0
"Monocytes_PB106",0.657387136904363,0,0.342612863095637,0
"NK cells_PB107",0.712042740522903,0,0.287957259477097,0
"Monocytes_PB108",0.412393045745099,0,0.587606954254901,0
"B cells_PB109",0.579437923845907,0,0.420263200127919,0.000298876026174122
"Monocytes_PB110",0.75317752378299,0,0.231649454560528,0.0151730216564818
"T cells_PB111",0.504520439606222,0,0.495079161757615,0.000400398636162941
"NK cells_PB112",0.69032224961407,0,0.309677750385931,0
"T cells_PB113",0.733575743635041,0,0.266424256364959,0
"T cells_PB114",0.664748727518581,0,0.335251272481419,0
"B cells_PB115",0.568629894790747,0,0.263350950007961,0.168019155201293
"Monocytes_PB116",0.354270473977734,0,0.645246876938083,0.000482649084182268
"Monocytes_PB117",0.362806051653199,0,0.637193948346801,0
"NK cells_PB118",0.632151958750066,0,0.367848041249934,0
"B cells_PB119",0.531950992890349,0,0.245664044378383,0.222384962731268
"NK cells_PB120",0.753041303941123,0,0.246958696058877,0
"NK cells_PB121",0.81533724469247,0,0.18466275530753,0
"NK cells_PB122",0.826663678052461,0,0.173336321947539,0
"NK cells_PB123",0.665767334177014,0,0.334196711074975,3.59547480113498e-05
"B cells_PB124",0.536077995792904,0,0.463922004207096,0
"B cells_PB125",0.555953525882635,0,0.443393321873316,0.000653152244048937
"T cells_PB126",0.580381932269398,0,0.419618067730602,0
"B cells_PB127",0.525409137650463,0,0.282896874112516,0.191693988237022
"B cells_PB128",0.51747742932409,0,0.266026473993081,0.216496096682829
"T cells_PB129",0.379415423550858,0,0.620584576449142,0
"B cells_PB130",0.618799410419815,0,0.381200589580185,0
"B cells_PB131",0.585670554052491,0,0.414329445947509,0
"Monocytes_PB132",0.647051635422193,0,0.352948364577807,0
"B cells_PB133",0.569953297212168,0,0.430046702787832,0
"NK cells_PB134",0.718163560351863,0,0.281836439648137,0
"Monocytes_PB135",0.270148094136647,0,0.728501576008826,0.0013503298545262
"Monocytes_PB136",0.587811933087499,0,0.412188066912501,0
"Monocytes_PB137",0.488435298881925,0,0.511564701118075,0
"B cells_PB138",0.537021635800097,0,0.302578697765707,0.160399666434196
"T cells_PB139",0.536997491696721,0,0.461954856842072,0.00104765146120623
"Monocytes_PB140",0.27317434540719,0,0.725506240083091,0.00131941450971881
"B cells_PB141",0.491634911527435,0,0.280235989857465,0.2281290986151
"NK cells_PB142",0.657213373898941,0,0.342786626101059,0
"NK cells_PB143",0.748786778377952,0,0.251171139961204,4.20816608444406e-05
"Monocytes_PB144",0.608392733868595,0,0.391566584036389,4.06820950157853e-05
"T cells_PB145",0.511633072097974,0,0.488366927902026,0
