,B cells,Monocytes,NK cells,T cells
Monocytes_PB156,0.24999567328916933,0.250002139796129,0.2499978466382492,0.25000434027645246
T cells_PB157,0.24999582523212763,0.25000227921453605,0.24999772351190477,0.25000417204143155
NK cells_PB158,0.24999568102128467,0.25000213774465685,0.24999788505226617,0.2500042961817924
Monocytes_PB159,0.24999580066297353,0.25000222572623776,0.24999775123218343,0.25000422237860526
B cells_PB160,0.2499957594344592,0.2500021479293878,0.24999782082904018,0.25000427180711277
NK cells_PB161,0.24999571258270425,0.25000217472596376,0.24999785684081074,0.2500042558505211
NK cells_PB162,0.24999577373589463,0.2500022245795737,0.24999785149383355,0.25000415019069805
NK cells_PB163,0.24999568840663378,0.25000214290904743,0.24999788025231168,0.2500042884320073
NK cells_PB164,0.24999575698165655,0.25000220307407944,0.2499978227926163,0.2500042171516478
Monocytes_PB165,0.24999572789232258,0.2500021564263264,0.24999782625140055,0.25000428942995057
NK cells_PB166,0.2499956960407486,0.25000216918419016,0.2499978804192519,0.2500042543558095
NK cells_PB167,0.24999570201324917,0.25000215511022134,0.2499978550996622,0.25000428777686745
NK cells_PB168,0.2499956591763844,0.25000213025567053,0.24999787718491426,0.2500043333830308
NK cells_PB169,0.24999571608239687,0.2500021716716944,0.24999783924193672,0.25000427300397193
NK cells_PB170,0.24999566817217556,0.25000213090042195,0.24999788597110345,0.2500043149562992
NK cells_PB171,0.2499956735399825,0.25000213127565174,0.2499978884384544,0.25000430674591134
T cells_PB172,0.24999567729522357,0.25000214671643806,0.2499978591719275,0.2500043168164109
B cells_PB173,0.2499967148391896,0.2500028027772893,0.24999714594739256,0.2500033364361286
Monocytes_PB174,0.24999567835923345,0.2500021315910763,0.2499978532273296,0.25000433682236056
B cells_PB175,0.24999577535001538,0.2500021523141366,0.24999782611233876,0.25000424622350925
NK cells_PB176,0.2499956684702062,0.25000213695014734,0.2499978677712425,0.25000432680840406
T cells_PB177,0.24999568477306108,0.2500021477793452,0.24999783466376135,0.2500043327838322
Monocytes_PB178,0.24999569272573266,0.25000213977226016,0.2499978436157721,0.25000432388623506
T cells_PB179,0.24999567882081242,0.2500021361480566,0.24999784225365146,0.25000434277747957
Monocytes_PB180,0.24999579303855948,0.25000221036343445,0.2499977715200144,0.2500042250779916
B cells_PB181,0.24999569943924077,0.2500021329156144,0.24999783920451862,0.2500043284406261
B cells_PB182,0.2499964545035511,0.2500028935128234,0.24999721249512483,0.25000343948850084
T cells_PB183,0.24999636043908505,0.25000265713810205,0.24999728135741353,0.25000370106539943
Monocytes_PB184,0.24999566452217017,0.2500021559437721,0.2499978557466254,0.2500043237874323
T cells_PB185,0.24999567912519297,0.25000214796934267,0.24999784849536225,0.25000432441010206
NK cells_PB186,0.2499956630675744,0.250002133608314,0.2499978889651783,0.2500043143589334
B cells_PB187,0.24999577684574795,0.2500021350500373,0.2499978249447094,0.2500042631595054
Monocytes_PB188,0.2499957159028193,0.25000221343017254,0.24999781120546288,0.25000425946154514
NK cells_PB189,0.24999569892934664,0.25000215591848773,0.24999786664256587,0.2500042785095997
Monocytes_PB190,0.2499957070356419,0.2500021635718679,0.24999782165222617,0.2500043077402641
B cells_PB191,0.24999569452522613,0.25000214420193007,0.24999784344450252,0.2500043178283413
NK cells_PB192,0.24999571531474013,0.2500021583926657,0.24999789559934202,0.2500042306932522
NK cells_PB193,0.2500026136692342,0.25000824597244603,0.24999617527949747,0.2499929650788223
