name,B cells,Monocytes,NK cells,T cells
NK cells_PB1,0.013199489647505884,0.4623483806090751,0.5244521297434189,0.0
B cells_PB2,0.5807018023215114,0.3494265152003723,0.06987168247811634,0.0
Monocytes_PB3,0.0,0.7700034417643877,0.1891132001478133,0.040883358087798846
NK cells_PB4,0.026528883517534,0.3310366375500191,0.6424344789324469,0.0
B cells_PB5,0.28425363203913917,0.32138787767187427,0.39435849028898645,0.0
Monocytes_PB6,0.0,0.451906997261949,0.3805898303542816,0.1675031723837693
T cells_PB7,0.1010049974151716,0.6724737027490654,0.226521299835763,0.0
NK cells_PB8,0.0,0.2068481555768121,0.7931518444231879,0.0
Monocytes_PB9,0.011933503453156672,0.6673174313319541,0.2655950556703708,0.05515400954451854
T cells_PB10,0.0,0.455241997272631,0.5447580027273691,0.0
Monocytes_PB11,0.23062257172864997,0.4207172925779886,0.24867518237968403,0.09998495331367746
B cells_PB12,0.7768340754290594,0.11858712766138933,0.1045787969095513,0.0
Monocytes_PB13,0.0,0.7732585057202612,0.22674149427973875,0.0
Monocytes_PB14,0.0,0.48181913402157067,0.3176509156200934,0.20052995035833585
B cells_PB15,0.0,0.4967370664124133,0.40628581222007426,0.0969771213675124
T cells_PB16,0.09854763329867845,0.6489106849638895,0.2525416817374321,0.0
NK cells_PB17,0.006282977338804093,0.3724843485295926,0.5739491689848863,0.04728350514671692
Monocytes_PB18,0.009604946230100027,0.5672083210854397,0.339140882054537,0.08404585062992317
NK cells_PB19,0.0,0.4009683432668991,0.5981670024630439,0.0008646542700569535
Monocytes_PB20,0.0,0.48788039524110066,0.3211836201392785,0.19093598461962086
T cells_PB21,0.008559421115561188,0.5425329106581483,0.4489076682262904,0.0
NK cells_PB22,0.0516895700938704,0.4134848231354377,0.5280721984850524,0.006753408285639552
T cells_PB23,0.0,0.5491071012048073,0.4508928987951927,0.0
NK cells_PB24,0.0,0.42653336990302604,0.573466630096974,0.0
