"","NK cells","T cells","Monocytes","B cells"
"Monocytes_PB143",0.0470879074565759,0.302910276267263,0.566235171015495,0.0837666452606659
"T cells_PB144",0.204288914929325,0.301020685840918,0.333879566549654,0.160810832680103
"NK cells_PB145",0.272453910890385,0.455189956892381,0.188632037388653,0.0837240948285804
"Monocytes_PB146",0.157115710206104,0.539636442424923,0.138822280172419,0.164425567196555
"NK cells_PB147",0.494219869748551,0.310823122475896,0.133379074218793,0.0615779335567596
"NK cells_PB148",0.426521919304201,0.375769359544343,0.16860420801008,0.0291045131413769
"B cells_PB149",0.135386188342654,0.535635743880608,0.199172350749691,0.129805717027047
"B cells_PB150",0.0723140228346777,0.46337289310948,0.174982197063041,0.289330886992801
"Monocytes_PB151",0.036723849495319,0.150698155788102,0.788115619572044,0.024462375144534
"B cells_PB152",0.090889419338506,0.459783324472417,0.194845158092202,0.254482098096875
"Monocytes_PB153",0.14352249946566,0.564232498047541,0.197635840950812,0.094609161535986
"NK cells_PB154",0.390628763374826,0.38749832083458,0.129336409472637,0.092536506317956
"Monocytes_PB155",0.0222581267639842,0.125884372444417,0.841569746263875,0.0102877545277238
"T cells_PB156",0.162971620364148,0.267424117637021,0.435031098042251,0.13457316395658
"T cells_PB157",0.116436958058857,0.564023037526676,0.248869422498378,0.070670581916088
"NK cells_PB158",0.611543914190738,0.249494374757016,0.111560697795123,0.0274010132571226
"NK cells_PB159",0.236811569183827,0.479196235927028,0.210788496876651,0.0732036980124936
"B cells_PB160",0.0576746768658516,0.270520098798191,0.0804745837573696,0.591330640578588
"NK cells_PB161",0.306839960427891,0.402923087495698,0.128401973643221,0.161834978433191
"Monocytes_PB162",0.0560646176592177,0.304977739532767,0.608250461201991,0.0307071816060238
"Monocytes_PB163",0.0502529532700297,0.314740358719239,0.604470969724995,0.030535718285737
"NK cells_PB164",0.433136795925246,0.360999786898301,0.152310244215043,0.0535531729614102
"Monocytes_PB165",0.115206535426956,0.581284006369998,0.20165413974648,0.101855318456566
"NK cells_PB166",0.651354643170806,0.228909221472703,0.0901660609764335,0.029570074380057
"NK cells_PB167",0.289010836989173,0.423983914933891,0.220173531014853,0.0668317170620833
"Monocytes_PB168",0.164327925610124,0.51171093402499,0.263637123284674,0.0603240170802121
"B cells_PB169",0.0879494096163651,0.6205283686919,0.166637578837559,0.124884642854175
"B cells_PB170",0.06996536100919,0.14040861847434,0.0605079947561051,0.729118025760365
"T cells_PB171",0.117244842181431,0.550369047132801,0.267283326305941,0.0651027843798271
"NK cells_PB172",0.0925675114680315,0.606129475878812,0.200994377484172,0.100308635168985
